4400,0,89.95,2914645
4400,1,4.25,137708
4400,2,1.87,60440
4400,3,3.93,127490
4500,0,89.67,2988412
4500,1,4.32,143869
4500,2,1.91,63730
4500,3,4.10,136784
4600,0,89.42,3063858
4600,1,4.38,150065
4600,2,1.95,66820
4600,3,4.25,145761
4700,0,89.14,3136545
4700,1,4.45,156465
4700,2,1.99,70151
4700,3,4.42,155475
4800,0,88.86,3214273
4800,1,4.52,163552
4800,2,2.04,73631
4800,3,4.59,165974
4900,0,88.60,3284933
4900,1,4.58,169668
4900,2,2.07,76838
4900,3,4.75,175970
5000,0,88.34,3358574
5000,1,4.64,176519
5000,2,2.11,80394
5000,3,4.90,186373
5250,0,87.77,3561395
5250,1,4.80,194679
5250,2,2.21,89602
5250,3,5.22,211819
5500,0,87.35,3693061
5500,1,4.91,207622
5500,2,2.28,96413
5500,3,5.46,231010
5750,0,86.85,3878481
5750,1,5.03,224419
5750,2,2.37,105669
5750,3,5.76,256998
6000,0,86.48,3988328
6000,1,5.12,235916
6000,2,2.43,111840
6000,3,5.98,275768
6250,0,86.88,3807722
6250,1,5.03,220567
6250,2,2.30,100737
6250,3,5.79,253708
6500,0,86.49,3865274
6500,1,5.10,227832
6500,2,2.37,105830
6500,3,6.05,270246
6750,0,85.97,3975965
6750,1,5.20,240331
6750,2,2.45,113242
6750,3,6.39,295307
7000,0,85.61,4050585
7000,1,5.28,249586
7000,2,2.51,118647
7000,3,6.61,312604
7250,0,85.16,4161117
7250,1,5.37,262191
7250,2,2.57,125652
7250,3,6.90,337009
7500,0,84.84,4235076
7500,1,5.43,270815
7500,2,2.62,130862
7500,3,7.11,354866
7750,0,84.43,4341224
7750,1,5.51,283521
7750,2,2.68,137882
7750,3,7.37,379050
8000,0,84.13,4404705
8000,1,5.57,291639
8000,2,2.73,142727
8000,3,7.57,396590
8250,0,83.75,4503422
8250,1,5.64,303244
8250,2,2.78,149680
8250,3,7.82,420674
8500,0,83.50,4562593
8500,1,5.67,309897
8500,2,2.82,153900
8500,3,8.01,437605
8750,0,83.13,4653235
8750,1,5.75,321718
8750,2,2.87,160667
8750,3,8.26,462115
9000,0,82.85,4706985
9000,1,5.78,328542
9000,2,2.91,165497
9000,3,8.45,480232
9250,0,83.40,4520100
9250,1,5.70,308826
9250,2,2.81,152437
9250,3,8.09,438229
9500,0,83.11,4544666
9500,1,5.74,313807
9500,2,2.87,156672
9500,3,8.29,453165
9750,0,82.72,4586290
9750,1,5.80,321779
9750,2,2.93,162199
9750,3,8.55,474309
10000,0,82.44,4613875
10000,1,5.85,327399
10000,2,2.97,165933
10000,3,8.74,489152
10250,0,82.09,4662954
10250,1,5.91,335678
10250,2,3.01,171116
10250,3,8.98,510208
10500,0,81.84,4695234
10500,1,5.96,341830
10500,2,3.05,175036
10500,3,9.15,524990
10750,0,81.53,4742928
10750,1,6.01,349406
10750,2,3.10,180221
10750,3,9.37,544953
11000,0,81.29,4774086
11000,1,6.04,354734
11000,2,3.13,184018
11000,3,9.54,560252
11250,0,80.99,4821880
11250,1,6.07,361623
11250,2,3.18,189203
11250,3,9.75,580709
1000,0,99.50,273490
1000,1,0.50,1375
1100,0,99.07,328102
1100,1,0.70,2307
1100,2,0.23,770
1200,0,98.63,390791
1200,1,0.92,3638
1200,2,0.31,1215
1200,3,0.14,560
1300,0,98.14,459489
1300,1,1.19,5585
1300,2,0.38,1772
1300,3,0.29,1350
1400,0,97.65,533414
1400,1,1.41,7700
1400,2,0.49,2694
1400,3,0.44,2416
1500,0,97.17,614517
1500,1,1.64,10349
1500,2,0.58,3649
1500,3,0.62,3896
1600,0,96.67,699219
1600,1,1.88,13626
1600,2,0.66,4772
1600,3,0.78,5666
1700,0,96.19,788563
1700,1,2.09,17145
1700,2,0.75,6148
1700,3,0.96,7906
1800,0,95.71,878622
1800,1,2.32,21254
1800,2,0.83,7607
1800,3,1.14,10487
1900,0,95.21,970927
1900,1,2.56,26154
1900,2,0.90,9167
1900,3,1.33,13516
2000,0,94.73,1064370
2000,1,2.75,30922
2000,2,1.00,11286
2000,3,1.51,17002
2100,0,94.26,1167380
2100,1,2.93,36327
2100,2,1.11,13750
2100,3,1.70,20993
2200,0,93.78,1263092
2200,1,3.11,41921
2200,2,1.21,16236
2200,3,1.90,25585
2300,0,93.30,1362952
2300,1,3.30,48236
2300,2,1.29,18892
2300,3,2.10,30742
2400,0,92.79,1459125
2400,1,3.51,55194
2400,2,1.39,21793
2400,3,2.31,36372
2500,0,92.32,1562108
2500,1,3.64,61550
2500,2,1.50,25309
2500,3,2.54,43044
2600,0,91.84,1663364
2600,1,3.81,68986
2600,2,1.57,28453
2600,3,2.78,50301
2700,0,91.33,1759644
2700,1,3.98,76612
2700,2,1.67,32136
2700,3,3.03,58321
2800,0,90.82,1860257
2800,1,4.15,84927
2800,2,1.75,35887
2800,3,3.28,67180
2900,0,90.31,1953473
2900,1,4.32,93389
2900,2,1.84,39739
2900,3,3.54,76466
3000,0,89.81,2046236
3000,1,4.46,101657
3000,2,1.94,44108
3000,3,3.80,86523
3100,0,89.20,2134606
3100,1,4.76,113825
3100,2,2.01,48202
3100,3,4.03,96317
3200,0,88.91,1875006
3200,1,4.57,96358
3200,2,2.13,44937
3200,3,4.39,92577
3300,0,88.54,1932915
3300,1,4.60,100456
3300,2,2.15,46896
3300,3,4.71,102812
3400,0,88.13,2004662
3400,1,4.70,106986
3400,2,2.20,49964
3400,3,4.97,112992
3500,0,87.71,2078065
3500,1,4.80,113843
3500,2,2.26,53658
3500,3,5.22,123756
3600,0,87.28,2153208
3600,1,4.91,121221
3600,2,2.33,57550
3600,3,5.47,135021
3700,0,86.81,2225628
3700,1,5.04,129134
3700,2,2.40,61624
3700,3,5.75,147359
3800,0,86.40,2302825
3800,1,5.13,136745
3800,2,2.48,66053
3800,3,5.99,159784
3900,0,85.90,2373478
3900,1,5.28,145843
3900,2,2.56,70621
3900,3,6.27,173180
4000,0,85.47,2448413
4000,1,5.38,154149
4000,2,2.63,75383
4000,3,6.52,186705
4100,0,84.98,2515922
4100,1,5.50,162857
4100,2,2.72,80500
4100,3,6.80,201318
4200,0,84.51,2584006
4200,1,5.62,171830
4200,2,2.79,85201
4200,3,7.08,216424
4300,0,84.06,2653827
4300,1,5.71,180392
4300,2,2.86,90326
4300,3,7.36,232422
4400,0,83.58,2723732
4400,1,5.82,189547
4400,2,2.94,95752
4400,3,7.66,249678
4500,0,83.11,2783470
4500,1,5.91,197916
4500,2,3.01,100860
4500,3,7.97,266983
4600,0,82.67,2845068
4600,1,5.99,206219
4600,2,3.08,105832
4600,3,8.26,284389
4700,0,82.19,2902812
4700,1,6.09,214996
4700,2,3.15,111085
4700,3,8.57,302815
4800,0,81.70,2964436
4800,1,6.19,224715
4800,2,3.22,116901
4800,3,8.88,322236
4900,0,81.24,3020143
4900,1,6.27,233264
4900,2,3.29,122350
4900,3,9.19,341775
5000,0,80.92,3083124
5000,1,6.34,241644
5000,2,3.34,127268
5000,3,9.40,358136
5250,0,80.09,3254317
5250,1,6.51,264681
5250,2,3.47,140817
5250,3,9.93,403276
5500,0,79.55,3365857
5500,1,6.63,280603
5500,2,3.56,150452
5500,3,10.26,434181
5750,0,78.89,3523104
5750,1,6.77,302510
5750,2,3.66,163504
5750,3,10.68,476902
6000,0,78.44,3616155
6000,1,6.86,316458
6000,2,3.73,172104
6000,3,10.96,505388
6250,0,78.94,3451131
6250,1,6.77,295808
6250,2,3.60,157293
6250,3,10.69,467532
6500,0,78.47,3500678
6500,1,6.84,305289
6500,2,3.67,163629
6500,3,11.02,491579
6750,0,77.83,3595440
6750,1,6.96,321722
6750,2,3.77,173948
6750,3,11.44,528311
7000,0,77.45,3661229
7000,1,7.04,332987
7000,2,3.83,180966
7000,3,11.68,552151
7250,0,76.94,3757521
7250,1,7.14,348495
7250,2,3.91,190863
7250,3,12.02,586793
7500,0,76.62,3822717
7500,1,7.19,358871
7500,2,3.96,197585
7500,3,12.23,610123
7750,0,76.20,3917151
7750,1,7.27,373550
7750,2,4.03,206998
7750,3,12.51,642944
8000,0,75.90,3973094
8000,1,7.32,383089
8000,2,4.07,213115
8000,3,12.71,665022
8250,0,75.54,4060396
8250,1,7.39,397082
8250,2,4.13,221889
8250,3,12.95,695961
8500,0,75.31,4113687
8500,1,7.42,405135
8500,2,4.16,227246
8500,3,13.11,716236
8750,0,74.97,4194704
8750,1,7.48,418713
8750,2,4.21,235843
8750,3,13.34,746232
9000,0,74.73,4243566
9000,1,7.52,426966
9000,2,4.25,241589
9000,3,13.50,766542
9250,0,75.41,4082036
9250,1,7.47,404268
9250,2,4.14,224026
9250,3,12.98,702806
9500,0,75.14,4105529
9500,1,7.50,409953
9500,2,4.18,228525
9500,3,13.17,719752
9750,0,74.78,4144047
9750,1,7.56,418800
9750,2,4.24,234914
9750,3,13.43,744051
10000,0,74.55,4170796
10000,1,7.59,424577
10000,2,4.27,238936
10000,3,13.59,760187
10500,0,74.08,4248777
10500,1,7.67,439871
10500,2,4.34,249170
10500,3,13.91,797535
11000,0,73.66,4324265
11000,1,7.74,454387
11000,2,4.41,258943
11000,3,14.19,832764
11500,0,73.29,4399655
11500,1,7.81,468575
11500,2,4.47,268328
11500,3,14.44,866650
12000,0,72.95,4471698
12000,1,7.86,482043
12000,2,4.53,277413
12000,3,14.66,898765
12500,0,73.77,4345384
12500,1,7.78,458090
12500,2,4.42,260554
12500,3,14.03,826289
13000,0,73.37,4379556
13000,1,7.84,467781
13000,2,4.49,267923
13000,3,14.30,853639
13500,0,73.01,4422083
13500,1,7.89,477991
13500,2,4.55,275803
13500,3,14.54,880746
14000,0,72.70,4466365
14000,1,7.94,487813
14000,2,4.61,283252
14000,3,14.75,906369
14500,0,72.40,4516508
14500,1,7.99,498647
14500,2,4.67,291112
14500,3,14.94,931694
15000,0,72.14,4562058
15000,1,8.03,508032
15000,2,4.72,298175
15000,3,15.11,955376
15500,0,72.11,4560276
15500,1,8.03,507894
15500,2,4.72,298429
15500,3,15.13,957042
16000,0,72.09,4558409
16000,1,8.03,507886
16000,2,4.72,298679
16000,3,15.16,958667
16500,0,72.06,4556621
16500,1,8.03,507777
16500,2,4.73,298896
16500,3,15.19,960347
17000,0,72.03,4554738
17000,1,8.03,507774
17000,2,4.73,299188
17000,3,15.21,961941
17500,0,72.00,4552779
17500,1,8.03,507894
17500,2,4.74,299463
17500,3,15.24,963505
18000,0,71.97,4550888
18000,1,8.03,507898
18000,2,4.74,299768
18000,3,15.26,965087
18500,0,71.94,4549071
18500,1,8.03,507739
18500,2,4.75,300178
18500,3,15.29,966653
19000,0,71.91,4547294
19000,1,8.03,507542
19000,2,4.75,300546
19000,3,15.31,968259
19500,0,71.88,4545555
19500,1,8.02,507293
19500,2,4.76,300905
19500,3,15.34,969888
20000,0,71.85,4543729
20000,1,8.02,507227
20000,2,4.76,301161
20000,3,15.36,971524
20500,0,71.83,4542034
20500,1,8.02,506988
20500,2,4.77,301372
20500,3,15.39,973247
21000,0,71.80,4540277
21000,1,8.01,506788
21000,2,4.77,301692
21000,3,15.42,974884
21500,0,71.77,4538539
21500,1,8.01,506649
21500,2,4.77,301835
21500,3,15.44,976618
22000,0,71.74,4536707
22000,1,8.01,506559
22000,2,4.78,302164
22000,3,15.47,978211
22500,0,71.71,4534887
22500,1,8.01,506568
22500,2,4.78,302260
22500,3,15.50,979926
23000,0,71.69,4533124
23000,1,8.01,506369
23000,2,4.79,302603
23000,3,15.52,981545
23500,0,71.66,4531405
23500,1,8.00,506120
23500,2,4.79,302916
23500,3,15.55,983200
24000,0,71.63,4529602
24000,1,8.00,506011
24000,2,4.79,303202
24000,3,15.57,984826
24500,0,71.60,4527771
24500,1,8.00,505961
24500,2,4.80,303456
24500,3,15.60,986453
25000,0,71.57,4526010
25000,1,8.00,505869
25000,2,4.80,303586
25000,3,15.63,988176
25500,0,71.54,4524052
25500,1,8.00,506008
25500,2,4.80,303846
25500,3,15.65,989735
26000,0,71.52,4522376
26000,1,8.00,505740
26000,2,4.81,304076
26000,3,15.68,991449
26500,0,71.48,4520383
26500,1,8.00,505969
26500,2,4.81,304265
26500,3,15.70,993024
27000,0,71.46,4518700
27000,1,8.00,505690
27000,2,4.82,304541
27000,3,15.73,994710
27500,0,71.43,4517013
27500,1,7.99,505505
27500,2,4.82,304643
27500,3,15.76,996480
28000,0,71.40,4515270
28000,1,7.99,505399
28000,2,4.82,304757
28000,3,15.79,998215
28500,0,71.37,4513425
28500,1,7.99,505437
28500,2,4.82,304890
28500,3,15.81,999889
29000,0,71.34,4511423
29000,1,8.00,505662
29000,2,4.83,305122
29000,3,15.84,1001434
29500,0,71.31,4509488
29500,1,8.00,505786
29500,2,4.83,305357
29500,3,15.86,1003010
30000,0,71.29,4507874
30000,1,7.99,505455
30000,2,4.83,305540
30000,3,15.89,1004772
2000,0,97.00,1092473
2000,1,3.00,33788
2750,0,92.69,1896792
2750,1,7.31,149679
3500,0,86.63,2024314
3500,1,13.37,312549
4250,0,80.01,2511557
4250,1,19.99,627476
5000,0,73.96,2816091
5000,1,26.04,991690
5750,0,67.93,3044068
5750,1,32.07,1437207
6000,0,66.97,3100818
6000,1,30.53,1413564
6000,2,2.49,115486
6750,0,64.07,2974590
6750,1,31.42,1458778
6750,2,2.88,133609
6750,3,1.63,75637
7500,0,61.97,3107634
7500,1,31.32,1570726
7500,2,3.59,179878
7500,3,3.12,156415
8250,0,60.11,3248340
8250,1,31.04,1677698
8250,2,4.05,218949
8250,3,4.80,259449
9000,0,58.80,3357994
9000,1,30.41,1736466
9000,2,4.39,250477
9000,3,6.40,365672
9750,0,57.92,3223699
9750,1,29.57,1645993
9750,2,4.83,268564
9750,3,7.69,427770
10500,0,56.93,3274381
10500,1,28.85,1659148
10500,2,5.11,293929
10500,3,9.11,524022
11250,0,56.00,3337169
11250,1,28.20,1680720
11250,2,5.24,312510
11250,3,10.56,629324
12000,0,55.54,3407246
12000,1,28.05,1720745
12000,2,5.30,324962
12000,3,11.11,681863
13500,0,55.42,3357695
13500,1,27.73,1679985
13500,2,5.34,323328
13500,3,11.52,697681
15000,0,54.83,3462759
15000,1,27.62,1743899
15000,2,5.48,346162
15000,3,12.07,762095
16500,0,54.76,3458285
16500,1,27.50,1736424
16500,2,5.49,346770
16500,3,12.25,773436
18000,0,54.69,3453415
18000,1,27.39,1729533
18000,2,5.50,347454
18000,3,12.42,784513
19500,0,54.61,3448833
19500,1,27.27,1722217
19500,2,5.51,348180
19500,3,12.60,795685
21000,0,54.54,3444224
21000,1,27.16,1715248
21000,2,5.52,348349
21000,3,12.78,807094
22500,0,54.47,3439602
22500,1,27.05,1708073
22500,2,5.53,349026
22500,3,12.96,818214
24000,0,54.40,3435017
24000,1,26.94,1701164
24000,2,5.53,349115
24000,3,13.14,829619
2000,3,100.00,1070876
2750,3,100.00,1925520
3500,3,100.00,2259856
4250,3,100.00,2985853
5000,3,100.00,3568710
5750,3,100.00,4137174
6000,3,100.00,4261504
6750,3,100.00,4196150
7500,3,100.00,4524099
2000,3,100.00,1048845
2750,3,100.00,1874879
3500,3,100.00,2156229
4250,3,100.00,2817845
5000,3,100.00,3329212
5750,3,100.00,3807665
6000,3,100.00,3908069
6750,3,100.00,3842408
7500,3,100.00,4086272
8250,3,100.00,4326992
9000,3,100.00,4507247
9750,3,100.00,4355078
10500,3,100.00,4471669
11250,3,100.00,4593654
12000,3,100.00,4693544
13500,3,100.00,4597337
15000,3,100.00,4752591
16500,3,100.00,4752591
18000,3,100.00,4752591
19500,3,100.00,4752591
2000,3,100.00,1048235
2750,3,100.00,1877421
3500,3,100.00,2172827
4250,3,100.00,2834610
5000,3,100.00,3341002
5750,3,100.00,3816546
6000,3,100.00,3915728
6750,3,100.00,3852698
7500,3,100.00,4096099
8250,3,100.00,4334559
9000,3,100.00,4513557
9750,3,100.00,4357245
10500,3,100.00,4472683
11250,3,100.00,4592785
12000,3,100.00,4690968
13500,3,100.00,4594322
15000,3,100.00,4747022
16500,3,100.00,4747022
18000,3,100.00,4747022
19500,3,100.00,4747022
